symbol,entry_time,entry_price,direction,exit_time,exit_price,exit_reason,R_outcome
BNBUSDT,2026-06-03T19:45:00+00:00,622.4,SHORT,2026-06-03T22:00:00+00:00,629.3175627841366,SL,-1.0
TIAUSDT,2026-06-03T19:45:00+00:00,0.3687,SHORT,2026-06-03T21:45:00+00:00,0.3758113267641888,SL,-1.0
LINKUSDT,2026-06-04T04:15:00+00:00,8.274,SHORT,2026-06-04T05:30:00+00:00,8.083175531807466,TP2,2.0
LTCUSDT,2026-06-04T06:45:00+00:00,46.56,SHORT,2026-06-04T08:15:00+00:00,45.82607834753975,TP2,2.0
SUIUSDT,2026-06-04T11:30:00+00:00,0.7583,SHORT,2026-06-04T12:15:00+00:00,0.7728307978521025,SL,-1.0
XRPUSDT,2026-06-04T11:30:00+00:00,1.1453,SHORT,2026-06-04T12:15:00+00:00,1.1645053923152058,SL,-1.0
UNIUSDT,2026-06-04T23:15:00+00:00,2.623,SHORT,2026-06-05T00:15:00+00:00,2.659791608053901,SL,-1.0
ARBUSDT,2026-06-05T00:00:00+00:00,0.08893,SHORT,2026-06-05T00:15:00+00:00,0.08966678555243528,SL,-1.0
APTUSDT,2026-06-05T02:00:00+00:00,0.741,SHORT,2026-06-05T04:45:00+00:00,0.741,TP1,0.75
ATOMUSDT,2026-06-05T02:00:00+00:00,1.7925,SHORT,2026-06-05T02:30:00+00:00,1.7720846432979567,TP2,2.0
BNBUSDT,2026-06-05T02:00:00+00:00,600.3,SHORT,2026-06-05T04:45:00+00:00,600.3,TP1,0.75
DOGEUSDT,2026-06-05T02:00:00+00:00,0.08745,SHORT,2026-06-05T05:45:00+00:00,0.08506594860922334,TP2,2.0
OPUSDT,2026-06-05T02:00:00+00:00,0.11054,SHORT,2026-06-05T05:45:00+00:00,0.10631137646738514,TP2,2.0
SOLUSDT,2026-06-05T02:00:00+00:00,68.14,SHORT,2026-06-05T04:00:00+00:00,66.508218857064,TP2,2.0
TIAUSDT,2026-06-05T02:00:00+00:00,0.3352,SHORT,2026-06-05T05:45:00+00:00,0.32441825306859784,TP2,2.0
BTCUSDT,2026-06-05T05:00:00+00:00,63346.1,SHORT,2026-06-05T05:45:00+00:00,62310.5251158931,TP2,2.0
AVAXUSDT,2026-06-05T10:00:00+00:00,7.197,SHORT,2026-06-05T13:15:00+00:00,7.197,TP1,0.75
XRPUSDT,2026-06-05T17:00:00+00:00,1.1112,SHORT,2026-06-05T20:30:00+00:00,1.1112,TP1,0.75
ADAUSDT,2026-06-05T17:15:00+00:00,0.1606,SHORT,2026-06-05T19:45:00+00:00,0.1606,TP1,0.75
LTCUSDT,2026-06-05T18:15:00+00:00,43.24,SHORT,2026-06-06T04:30:00+00:00,40.98273675971744,TP2,2.0
DOTUSDT,2026-06-05T21:15:00+00:00,0.9535,SHORT,2026-06-05T21:30:00+00:00,0.9625862787566478,SL,-1.0
BTCUSDT,2026-06-06T09:30:00+00:00,61070.4,SHORT,2026-06-06T12:15:00+00:00,61070.4,TP1,0.75
ARBUSDT,2026-06-06T12:15:00+00:00,0.07898,SHORT,2026-06-06T13:00:00+00:00,0.08027533083834407,SL,-1.0
INJUSDT,2026-06-06T15:45:00+00:00,5.096,SHORT,2026-06-06T16:00:00+00:00,5.143925862282394,SL,-1.0
ATOMUSDT,2026-06-06T17:15:00+00:00,1.6143,SHORT,2026-06-06T21:00:00+00:00,1.6272648852413183,SL,-1.0
LINKUSDT,2026-06-06T17:45:00+00:00,7.306,SHORT,2026-06-07T00:30:00+00:00,7.4060686553726205,SL,-1.0
SOLUSDT,2026-06-06T17:45:00+00:00,61.57,SHORT,2026-06-07T00:30:00+00:00,62.38790585565218,SL,-1.0
APTUSDT,2026-06-06T18:30:00+00:00,0.6499,SHORT,2026-06-06T21:30:00+00:00,0.6576078231960637,SL,-1.0
DOGEUSDT,2026-06-06T18:30:00+00:00,0.08092,SHORT,2026-06-06T21:30:00+00:00,0.0815958057630458,SL,-1.0
AVAXUSDT,2026-06-06T19:15:00+00:00,6.628,SHORT,2026-06-07T01:00:00+00:00,6.72074788091931,SL,-1.0
LTCUSDT,2026-06-06T19:15:00+00:00,41.24,SHORT,2026-06-07T09:00:00+00:00,42.51559980646453,SL,-1.0
OPUSDT,2026-06-07T03:30:00+00:00,0.09471,SHORT,2026-06-07T06:30:00+00:00,0.09594184484116255,SL,-1.0
DOTUSDT,2026-06-07T14:30:00+00:00,0.9647,SHORT,2026-06-07T17:00:00+00:00,0.9711234591106772,SL,-1.0
UNIUSDT,2026-06-07T15:45:00+00:00,2.51,SHORT,2026-06-07T20:15:00+00:00,2.51,TP1,0.75
ARBUSDT,2026-06-07T16:15:00+00:00,0.08153,SHORT,2026-06-07T22:00:00+00:00,0.08153,TP1,0.75
ADAUSDT,2026-06-07T18:15:00+00:00,0.1624,SHORT,2026-06-07T19:30:00+00:00,0.1582889994126429,TP2,2.0
ATOMUSDT,2026-06-07T21:15:00+00:00,1.6755,SHORT,2026-06-07T22:00:00+00:00,1.6869505874101547,SL,-1.0
SUIUSDT,2026-06-08T00:15:00+00:00,0.7599,LONG,2026-06-08T01:15:00+00:00,0.7515043579445105,SL,-1.0
INJUSDT,2026-06-08T01:30:00+00:00,5.513,LONG,2026-06-08T03:30:00+00:00,5.513,TP1,0.75
BNBUSDT,2026-06-08T03:00:00+00:00,603.1,LONG,2026-06-08T04:00:00+00:00,599.5780589296189,SL,-1.0
APTUSDT,2026-06-08T03:15:00+00:00,0.6628,SHORT,2026-06-08T10:00:00+00:00,0.671845606096997,SL,-1.0
UNIUSDT,2026-06-08T03:45:00+00:00,2.559,LONG,2026-06-08T05:00:00+00:00,2.531997394832281,SL,-1.0
AVAXUSDT,2026-06-08T04:00:00+00:00,6.627,SHORT,2026-06-08T07:30:00+00:00,6.6920597931132475,SL,-1.0
OPUSDT,2026-06-08T04:00:00+00:00,0.09611,SHORT,2026-06-08T09:15:00+00:00,0.09729080553553629,SL,-1.0
ATOMUSDT,2026-06-08T05:15:00+00:00,1.7155,LONG,2026-06-08T15:00:00+00:00,1.770109379238932,TP2,2.0
LINKUSDT,2026-06-08T06:00:00+00:00,7.805,LONG,2026-06-08T14:45:00+00:00,8.051255091177964,TP2,2.0
DOGEUSDT,2026-06-08T06:15:00+00:00,0.08526,LONG,2026-06-08T16:15:00+00:00,0.08741930980488805,TP2,2.0
SOLUSDT,2026-06-08T06:15:00+00:00,65.72,LONG,2026-06-08T15:00:00+00:00,67.59310864594136,TP2,2.0
TIAUSDT,2026-06-08T07:15:00+00:00,0.3165,LONG,2026-06-08T23:15:00+00:00,0.3165,TP1,0.75
XRPUSDT,2026-06-08T07:15:00+00:00,1.1469,LONG,2026-06-08T15:00:00+00:00,1.1791446566169914,TP2,2.0
ETHUSDT,2026-06-08T09:00:00+00:00,1664.4,LONG,2026-06-08T15:00:00+00:00,1699.8666219063473,TP2,2.0
BTCUSDT,2026-06-08T13:45:00+00:00,63726.4,LONG,2026-06-08T17:30:00+00:00,63265.71470710937,SL,-1.0
ARBUSDT,2026-06-08T14:00:00+00:00,0.08366,LONG,2026-06-08T16:45:00+00:00,0.0829841544688791,SL,-1.0
ADAUSDT,2026-06-08T20:30:00+00:00,0.1707,LONG,2026-06-09T00:15:00+00:00,0.16823240830065106,SL,-1.0
UNIUSDT,2026-06-09T07:15:00+00:00,2.515,SHORT,2026-06-09T16:00:00+00:00,2.4568482301219015,TP2,2.0
INJUSDT,2026-06-09T10:00:00+00:00,5.696,LONG,2026-06-09T13:15:00+00:00,5.696,TP1,0.75
NEARUSDT,2026-06-09T12:00:00+00:00,2.1728,LONG,2026-06-09T13:15:00+00:00,2.139774095476309,SL,-1.0
AVAXUSDT,2026-06-09T14:00:00+00:00,6.64,SHORT,2026-06-09T18:15:00+00:00,6.64,TP1,0.75
DOTUSDT,2026-06-09T14:00:00+00:00,0.9592,SHORT,2026-06-09T18:15:00+00:00,0.9592,TP1,0.75
APTUSDT,2026-06-09T15:15:00+00:00,0.6575,SHORT,2026-06-10T13:30:00+00:00,0.6575,TP1,0.75
LTCUSDT,2026-06-09T15:15:00+00:00,42.21,SHORT,2026-06-09T17:15:00+00:00,42.63856851950633,SL,-1.0
ARBUSDT,2026-06-09T15:45:00+00:00,0.07906,SHORT,2026-06-09T17:15:00+00:00,0.07992404911539687,SL,-1.0
ATOMUSDT,2026-06-09T18:15:00+00:00,1.7738,LONG,2026-06-10T12:00:00+00:00,1.8398874334090993,TP2,2.0
DOGEUSDT,2026-06-09T19:45:00+00:00,0.08515,LONG,2026-06-09T21:30:00+00:00,0.08456012306917278,SL,-1.0
XRPUSDT,2026-06-09T20:00:00+00:00,1.1428,LONG,2026-06-09T21:30:00+00:00,1.1348852980625572,SL,-1.0
BTCUSDT,2026-06-09T21:15:00+00:00,61780.5,SHORT,2026-06-10T12:30:00+00:00,61780.5,TP1,0.75
OPUSDT,2026-06-09T22:45:00+00:00,0.09583,SHORT,2026-06-10T00:00:00+00:00,0.09712093092285246,SL,-1.0
DOGEUSDT,2026-06-10T00:30:00+00:00,0.08426,SHORT,2026-06-10T12:30:00+00:00,0.08426,TP1,0.75
TIAUSDT,2026-06-10T00:45:00+00:00,0.3262,LONG,2026-06-10T01:30:00+00:00,0.3215594181664119,SL,-1.0
SOLUSDT,2026-06-10T02:00:00+00:00,64.84,SHORT,2026-06-10T08:30:00+00:00,63.706900774486805,TP2,2.0
AVAXUSDT,2026-06-10T15:00:00+00:00,6.514,SHORT,2026-06-10T15:45:00+00:00,6.601694012544084,SL,-1.0
ETHUSDT,2026-06-10T19:00:00+00:00,1625.98,SHORT,2026-06-11T00:00:00+00:00,1625.98,TP1,0.75
DOTUSDT,2026-06-11T02:15:00+00:00,0.9274,SHORT,2026-06-11T03:30:00+00:00,0.9326622027149309,SL,-1.0
XRPUSDT,2026-06-11T03:00:00+00:00,1.1063,SHORT,2026-06-11T03:30:00+00:00,1.1132681020028898,SL,-1.0
ATOMUSDT,2026-06-11T06:15:00+00:00,1.853,LONG,2026-06-11T07:30:00+00:00,1.853,TP1,0.75
LTCUSDT,2026-06-11T07:30:00+00:00,42.48,SHORT,2026-06-11T08:00:00+00:00,42.65507337262536,SL,-1.0
TIAUSDT,2026-06-11T13:00:00+00:00,0.3233,LONG,2026-06-11T15:00:00+00:00,0.3203328583615806,SL,-1.0
LINKUSDT,2026-06-11T14:00:00+00:00,7.763,SHORT,2026-06-11T17:30:00+00:00,7.839390907835935,SL,-1.0
OPUSDT,2026-06-11T14:00:00+00:00,0.09357,SHORT,2026-06-11T14:45:00+00:00,0.09431752055447536,SL,-1.0
SOLUSDT,2026-06-11T14:15:00+00:00,65.37,LONG,2026-06-11T17:30:00+00:00,66.48184040050631,TP2,2.0
AVAXUSDT,2026-06-11T15:30:00+00:00,6.534,SHORT,2026-06-11T17:30:00+00:00,6.5792427477504205,SL,-1.0
BNBUSDT,2026-06-11T22:00:00+00:00,604.2,LONG,2026-06-12T01:15:00+00:00,601.8219366570563,SL,-1.0
ETHUSDT,2026-06-11T22:00:00+00:00,1680.22,LONG,2026-06-12T00:15:00+00:00,1669.1496016034039,SL,-1.0
DOGEUSDT,2026-06-11T23:30:00+00:00,0.08634,LONG,2026-06-12T00:00:00+00:00,0.08588213939401594,SL,-1.0
ADAUSDT,2026-06-12T02:00:00+00:00,0.1707,LONG,2026-06-12T06:30:00+00:00,0.1686829652084748,SL,-1.0
AVAXUSDT,2026-06-12T02:00:00+00:00,6.656,LONG,2026-06-12T05:45:00+00:00,6.607632601960931,SL,-1.0
DOTUSDT,2026-06-12T02:00:00+00:00,0.9516,LONG,2026-06-12T06:15:00+00:00,0.9456217083056746,SL,-1.0
SUIUSDT,2026-06-12T02:00:00+00:00,0.7548,LONG,2026-06-12T06:30:00+00:00,0.7477189246992167,SL,-1.0
LTCUSDT,2026-06-12T03:15:00+00:00,42.53,LONG,2026-06-12T05:30:00+00:00,42.53,TP1,0.75
LINKUSDT,2026-06-12T03:45:00+00:00,7.9,LONG,2026-06-12T05:00:00+00:00,7.8721261148329615,SL,-1.0
INJUSDT,2026-06-12T04:45:00+00:00,5.576,LONG,2026-06-12T05:15:00+00:00,5.5008653811158315,SL,-1.0
APTUSDT,2026-06-12T14:45:00+00:00,0.6663,LONG,2026-06-12T15:45:00+00:00,0.6493632461623501,SL,-1.0
UNIUSDT,2026-06-12T16:00:00+00:00,2.532,LONG,2026-06-12T23:00:00+00:00,2.493510088073974,SL,-1.0
TIAUSDT,2026-06-12T18:45:00+00:00,0.3287,LONG,2026-06-12T21:30:00+00:00,0.32442542755630105,SL,-1.0
AVAXUSDT,2026-06-12T22:30:00+00:00,6.562,SHORT,2026-06-13T01:00:00+00:00,6.59537220123106,SL,-1.0
AVAXUSDT,2026-06-13T11:45:00+00:00,6.67,LONG,2026-06-13T15:15:00+00:00,6.735570912388377,TP2,2.0
OPUSDT,2026-06-13T12:00:00+00:00,0.10889,LONG,2026-06-13T12:30:00+00:00,0.10693394764740179,SL,-1.0
DOGEUSDT,2026-06-13T14:45:00+00:00,0.08832,LONG,2026-06-13T16:00:00+00:00,0.08801123914610876,SL,-1.0
NEARUSDT,2026-06-13T19:30:00+00:00,2.127,LONG,2026-06-13T20:00:00+00:00,2.096403273449318,SL,-1.0
APTUSDT,2026-06-13T21:30:00+00:00,0.6749,LONG,2026-06-14T03:00:00+00:00,0.6662951886724776,SL,-1.0
ADAUSDT,2026-06-13T22:15:00+00:00,0.1724,LONG,2026-06-13T23:00:00+00:00,0.17144017899480243,SL,-1.0
DOTUSDT,2026-06-13T23:00:00+00:00,0.9813,LONG,2026-06-14T00:15:00+00:00,0.9762509738058196,SL,-1.0
SUIUSDT,2026-06-13T23:15:00+00:00,0.7674,LONG,2026-06-14T04:30:00+00:00,0.762634950841489,SL,-1.0
UNIUSDT,2026-06-14T01:15:00+00:00,2.551,LONG,2026-06-14T04:30:00+00:00,2.5402693188183183,SL,-1.0
SOLUSDT,2026-06-14T02:00:00+00:00,68.95,LONG,2026-06-14T04:45:00+00:00,68.52376848750767,SL,-1.0
INJUSDT,2026-06-14T02:30:00+00:00,5.24,SHORT,2026-06-14T05:00:00+00:00,5.117511023491021,TP2,2.0
ATOMUSDT,2026-06-14T12:00:00+00:00,1.9336,SHORT,2026-06-14T13:15:00+00:00,1.9336,TP1,0.75
OPUSDT,2026-06-14T16:00:00+00:00,0.10624,LONG,2026-06-14T20:00:00+00:00,0.10532371699328799,SL,-1.0
ATOMUSDT,2026-06-14T20:15:00+00:00,1.9786,LONG,2026-06-15T04:00:00+00:00,1.9786,TP1,0.75
UNIUSDT,2026-06-14T20:45:00+00:00,2.488,SHORT,2026-06-14T21:00:00+00:00,2.497463412995052,SL,-1.0
TIAUSDT,2026-06-14T21:00:00+00:00,0.3398,LONG,2026-06-14T21:15:00+00:00,0.34665894859802426,TP2,2.0
BNBUSDT,2026-06-14T23:15:00+00:00,616.1,LONG,2026-06-15T13:00:00+00:00,626.7007509940457,TP2,2.0
APTUSDT,2026-06-14T23:45:00+00:00,0.6803,LONG,2026-06-15T01:00:00+00:00,0.6747074643420833,SL,-1.0
ARBUSDT,2026-06-15T01:30:00+00:00,0.08555,LONG,2026-06-15T10:45:00+00:00,0.08753786254972734,TP2,2.0
UNIUSDT,2026-06-15T02:00:00+00:00,2.583,LONG,2026-06-15T10:45:00+00:00,2.6433066411654065,TP2,2.0
SUIUSDT,2026-06-15T03:00:00+00:00,0.7954,LONG,2026-06-15T13:15:00+00:00,0.82136827698828,TP2,2.0
ADAUSDT,2026-06-15T03:30:00+00:00,0.1817,LONG,2026-06-15T12:30:00+00:00,0.18781302827451005,TP2,2.0
AVAXUSDT,2026-06-15T13:00:00+00:00,6.956,LONG,2026-06-15T19:15:00+00:00,6.956,TP1,0.75
SOLUSDT,2026-06-15T13:00:00+00:00,73.32,LONG,2026-06-15T16:00:00+00:00,75.36021881751493,TP2,2.0
NEARUSDT,2026-06-15T14:00:00+00:00,2.4933,LONG,2026-06-15T21:30:00+00:00,2.4433999054616615,SL,-1.0
ETHUSDT,2026-06-16T11:30:00+00:00,1795.19,LONG,2026-06-16T12:15:00+00:00,1810.3639931628372,TP2,2.0
SUIUSDT,2026-06-16T12:15:00+00:00,0.7999,LONG,2026-06-16T13:00:00+00:00,0.7916713452409737,SL,-1.0
UNIUSDT,2026-06-16T12:15:00+00:00,3.036,LONG,2026-06-16T14:15:00+00:00,2.9814160003170804,SL,-1.0
TIAUSDT,2026-06-16T12:30:00+00:00,0.3802,LONG,2026-06-16T12:45:00+00:00,0.37624675008186914,SL,-1.0
ATOMUSDT,2026-06-16T12:45:00+00:00,2.0079,LONG,2026-06-16T13:00:00+00:00,1.9842225734005623,SL,-1.0
DOGEUSDT,2026-06-16T16:30:00+00:00,0.08659,SHORT,2026-06-16T18:00:00+00:00,0.08746313404219419,SL,-1.0
XRPUSDT,2026-06-16T19:15:00+00:00,1.2216,LONG,2026-06-17T00:30:00+00:00,1.2141497776636279,SL,-1.0
DOTUSDT,2026-06-16T20:00:00+00:00,1.0134,LONG,2026-06-17T02:15:00+00:00,1.0331132285857465,TP2,2.0
ATOMUSDT,2026-06-17T13:30:00+00:00,1.989,LONG,2026-06-17T14:45:00+00:00,1.972484767644049,SL,-1.0
INJUSDT,2026-06-17T21:00:00+00:00,5.431,SHORT,2026-06-17T21:30:00+00:00,5.52136549355652,SL,-1.0
NEARUSDT,2026-06-17T22:45:00+00:00,2.225,SHORT,2026-06-18T01:00:00+00:00,2.225,TP1,0.75
DOGEUSDT,2026-06-17T23:30:00+00:00,0.08582,SHORT,2026-06-18T01:00:00+00:00,0.08635435714054443,SL,-1.0
LTCUSDT,2026-06-18T00:00:00+00:00,44.83,SHORT,2026-06-18T02:00:00+00:00,44.99397812259459,SL,-1.0
SUIUSDT,2026-06-18T01:30:00+00:00,0.7648,SHORT,2026-06-18T04:45:00+00:00,0.745186159733509,TP2,2.0
BNBUSDT,2026-06-18T02:30:00+00:00,601.7,SHORT,2026-06-18T03:15:00+00:00,597.5431776069224,TP2,2.0
ETHUSDT,2026-06-18T03:00:00+00:00,1750.69,SHORT,2026-06-18T05:00:00+00:00,1725.26320195801,TP2,2.0
LINKUSDT,2026-06-18T03:00:00+00:00,8.084,SHORT,2026-06-18T04:00:00+00:00,7.963824603772911,TP2,2.0
SOLUSDT,2026-06-18T03:00:00+00:00,72.22,SHORT,2026-06-18T04:00:00+00:00,71.40726480990273,TP2,2.0
ADAUSDT,2026-06-18T09:15:00+00:00,0.1664,SHORT,2026-06-18T13:15:00+00:00,0.1664,TP1,0.75
ATOMUSDT,2026-06-18T09:15:00+00:00,1.8584,SHORT,2026-06-18T10:00:00+00:00,1.8416255179791836,TP2,2.0
AVAXUSDT,2026-06-18T09:15:00+00:00,6.642,SHORT,2026-06-18T14:15:00+00:00,6.642,TP1,0.75
DOTUSDT,2026-06-18T09:15:00+00:00,0.9808,SHORT,2026-06-18T09:45:00+00:00,0.9860726293838088,SL,-1.0
APTUSDT,2026-06-18T13:30:00+00:00,0.638,SHORT,2026-06-19T13:30:00+00:00,0.6356,timeout,0.0
ARBUSDT,2026-06-18T13:30:00+00:00,0.08388,SHORT,2026-06-18T14:15:00+00:00,0.0856153213145325,SL,-1.0
NEARUSDT,2026-06-18T23:00:00+00:00,2.1826,SHORT,2026-06-18T23:30:00+00:00,2.2285593498399168,SL,-1.0
SOLUSDT,2026-06-19T03:00:00+00:00,69.29,SHORT,2026-06-19T13:45:00+00:00,69.29,TP1,0.75
SUIUSDT,2026-06-19T03:00:00+00:00,0.723,SHORT,2026-06-19T12:15:00+00:00,0.7049361953918203,TP2,2.0
XRPUSDT,2026-06-19T03:00:00+00:00,1.1438,SHORT,2026-06-19T03:30:00+00:00,1.1438,TP1,0.75
TIAUSDT,2026-06-19T07:00:00+00:00,0.3792,SHORT,2026-06-19T07:45:00+00:00,0.38511389874236285,SL,-1.0
BNBUSDT,2026-06-19T08:00:00+00:00,573.8,SHORT,2026-06-19T12:00:00+00:00,573.8,TP1,0.75
INJUSDT,2026-06-19T08:45:00+00:00,5.083,SHORT,2026-06-19T12:30:00+00:00,4.994654664304761,TP2,2.0
ADAUSDT,2026-06-19T09:45:00+00:00,0.1595,SHORT,2026-06-19T12:45:00+00:00,0.16034469794955641,SL,-1.0
DOGEUSDT,2026-06-19T12:00:00+00:00,0.08228,SHORT,2026-06-19T12:45:00+00:00,0.08247764052101225,SL,-1.0
AVAXUSDT,2026-06-19T15:45:00+00:00,6.117,SHORT,2026-06-19T16:00:00+00:00,6.150115361853186,SL,-1.0
DOTUSDT,2026-06-19T17:45:00+00:00,0.9606,SHORT,2026-06-19T23:45:00+00:00,0.9606,TP1,0.75
ETHUSDT,2026-06-19T18:15:00+00:00,1702.68,SHORT,2026-06-19T20:45:00+00:00,1708.2091667319744,SL,-1.0
LINKUSDT,2026-06-19T18:15:00+00:00,7.889,SHORT,2026-06-19T19:45:00+00:00,7.889,TP1,0.75
OPUSDT,2026-06-19T18:30:00+00:00,0.10195,SHORT,2026-06-19T22:30:00+00:00,0.10307112547753465,SL,-1.0
ARBUSDT,2026-06-20T01:15:00+00:00,0.08335,SHORT,2026-06-20T05:00:00+00:00,0.08407974306197795,SL,-1.0
INJUSDT,2026-06-20T16:15:00+00:00,4.985,SHORT,2026-06-20T16:30:00+00:00,5.032930072424508,SL,-1.0
SOLUSDT,2026-06-20T16:45:00+00:00,71.65,LONG,2026-06-20T22:00:00+00:00,73.1911986962563,TP2,2.0
ATOMUSDT,2026-06-20T17:15:00+00:00,1.7819,SHORT,2026-06-20T18:00:00+00:00,1.788847424831718,SL,-1.0
ETHUSDT,2026-06-20T18:15:00+00:00,1728.69,LONG,2026-06-20T19:00:00+00:00,1723.8836267193294,SL,-1.0
DOTUSDT,2026-06-20T19:45:00+00:00,0.958,SHORT,2026-06-20T21:00:00+00:00,0.9612534692728483,SL,-1.0
UNIUSDT,2026-06-21T04:45:00+00:00,2.956,SHORT,2026-06-21T06:30:00+00:00,2.985489659014146,SL,-1.0
ADAUSDT,2026-06-21T07:45:00+00:00,0.1614,SHORT,2026-06-21T09:30:00+00:00,0.1614,TP1,0.75
SUIUSDT,2026-06-21T09:00:00+00:00,0.7069,SHORT,2026-06-21T09:30:00+00:00,0.7098883653684406,SL,-1.0
OPUSDT,2026-06-21T10:45:00+00:00,0.10268,SHORT,2026-06-21T11:00:00+00:00,0.10360836169351374,SL,-1.0
INJUSDT,2026-06-21T20:45:00+00:00,4.911,SHORT,2026-06-21T21:00:00+00:00,4.749535653081379,TP2,2.0
DOGEUSDT,2026-06-21T23:00:00+00:00,0.08246,SHORT,2026-06-22T00:30:00+00:00,0.08302226236148767,SL,-1.0
TIAUSDT,2026-06-21T23:00:00+00:00,0.3621,SHORT,2026-06-22T00:15:00+00:00,0.36681376236215235,SL,-1.0
AVAXUSDT,2026-06-22T04:45:00+00:00,6.271,LONG,2026-06-22T06:00:00+00:00,6.210505594070356,SL,-1.0
XRPUSDT,2026-06-22T08:15:00+00:00,1.1342,SHORT,2026-06-22T11:00:00+00:00,1.1398535754505688,SL,-1.0
APTUSDT,2026-06-22T08:30:00+00:00,0.6703,LONG,2026-06-22T09:30:00+00:00,0.6659120925898239,SL,-1.0
